qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
1014,65,21,4,2,8,1:21.370,1:20.154,1:20.924
1015,65,15,7,8,9,1:21.434,1:20.231,1:21.132
1016,65,9,2,17,10,1:20.891,1:20.256,1:22.049
1017,65,2,2,16,11,1:21.437,1:20.623,\N
1018,65,30,6,5,12,1:21.440,1:20.875,\N
1019,65,14,9,14,13,1:21.163,1:20.890,\N
1020,65,32,9,15,14,1:22.027,1:21.207,\N
1021,65,4,4,1,15,1:21.792,1:21.364,\N
1022,65,33,13,18,16,1:22.009,1:23.767,\N
1023,65,24,5,20,17,1:22.068,\N,\N
1024,65,3,3,10,18,1:22.084,\N,\N
1025,65,26,5,21,19,1:22.317,\N,\N
1026,65,11,8,22,20,1:22.967,\N,\N
1027,65,27,13,19,21,1:23.146,\N,\N
1028,65,29,8,23,22,1:24.016,\N,\N
1029,66,13,6,6,1,1:27.306,1:27.059,1:26.907
1030,66,30,6,5,2,1:27.385,1:25.850,1:27.284
1031,66,4,4,1,3,1:27.861,1:26.917,1:27.321
1032,66,21,4,2,4,1:28.175,1:27.346,1:27.564
1033,66,23,7,7,5,1:27.668,1:27.062,1:27.569
1034,66,2,2,16,6,1:28.200,1:27.251,1:27.785
1035,66,18,11,12,7,1:28.222,1:26.872,1:27.790
1036,66,8,1,3,8,1:28.236,1:27.202,1:27.866
1037,66,9,2,17,9,1:28.212,1:27.405,1:28.167
1038,66,17,3,9,10,1:28.307,1:27.608,1:29.436
1039,66,32,9,15,11,1:28.271,1:27.852,\N
1040,66,37,1,4,12,1:28.403,1:27.897,\N
1041,66,15,7,8,13,1:28.549,1:27.973,\N
1042,66,22,11,11,14,1:28.411,1:28.257,\N
1043,66,3,3,10,15,1:28.889,1:28.386,\N
1044,66,27,13,19,16,1:29.021,1:28.639,\N
1045,66,14,9,14,17,1:29.136,\N,\N
1046,66,26,5,21,18,1:29.158,\N,\N
1047,66,24,5,20,19,1:29.250,\N,\N
1048,66,33,13,18,20,1:29.901,\N,\N
1049,66,29,8,23,21,1:30.607,\N,\N
1050,66,11,8,22,22,1:30.850,\N,\N
1051,67,8,1,3,1,1:21.994,1:21.349,1:21.484
1052,67,30,6,5,2,1:21.711,1:21.353,1:21.486
1053,67,2,2,16,3,1:21.764,1:21.425,1:21.653
1054,67,13,6,6,4,1:22.028,1:21.225,1:21.704
1055,67,18,11,12,5,1:22.512,1:21.572,1:22.011
1056,67,9,2,17,6,1:22.437,1:21.270,1:22.258
1057,67,37,1,4,7,1:22.422,1:21.878,1:22.280
1058,67,22,11,11,8,1:22.640,1:21.688,1:22.787
1059,67,21,4,2,9,1:22.486,1:21.722,1:23.175
1060,67,4,4,1,10,1:21.747,1:21.526,1:25.688
1061,67,15,7,8,11,1:22.093,1:21.924,\N
1062,67,3,3,10,12,1:22.581,1:22.203,\N
1063,67,23,7,7,13,1:22.622,1:22.280,\N
1064,67,14,9,14,14,1:22.618,1:22.589,\N
1065,67,26,5,21,15,1:22.943,1:23.165,\N
1066,67,32,9,15,16,1:22.898,\N,\N
1067,67,24,5,20,17,1:23.043,\N,\N
1068,67,27,14,19,18,1:23.116,\N,\N
1069,67,17,3,9,19,1:23.341,\N,\N
1070,67,33,14,18,20,1:23.920,\N,\N
1071,67,11,8,22,21,1:24.289,\N,\N
1072,67,29,8,23,22,1:26.001,\N,\N
1073,68,4,4,1,1,1:44.128,1:43.951,1:44.360
1074,68,21,4,2,2,1:44.378,1:44.336,1:44.992
1075,68,22,11,11,3,1:47.072,1:45.228,1:45.503
1076,68,18,11,12,4,1:45.809,1:44.662,1:45.503
1077,68,8,1,3,5,1:44.909,1:45.622,1:45.754
1078,68,30,6,5,6,1:47.366,1:45.660,1:45.775
1079,68,37,1,4,7,1:44.808,1:45.095,1:45.877
1080,68,2,2,16,8,1:46.249,1:45.055,1:46.053
1081,68,9,2,17,9,1:46.049,1:45.576,1:46.632
1082,68,38,9,15,10,1:46.387,1:45.747,1:48.021
1083,68,26,5,21,11,1:46.222,1:45.851,\N
1084,68,14,9,14,12,1:45.931,1:45.968,\N
1085,68,24,5,20,13,1:45.564,1:46.172,\N
1086,68,17,3,9,14,1:48.560,1:46.413,\N
1087,68,3,3,10,15,1:47.535,1:47.419,\N
1088,68,23,7,7,16,1:48.894,\N,\N
1089,68,15,7,8,17,1:49.098,\N,\N
1090,68,33,14,18,18,1:49.903,\N,\N
1091,68,29,8,23,19,1:55.560,\N,\N
1092,68,13,6,6,20,1:47.231,1:45.970,\N
1093,68,11,8,22,21,1:50.326,\N,\N
1094,68,27,14,19,22,1:49.542,\N,\N
1095,69,13,6,6,1,1:30.112,1:29.830,1:29.599
1096,69,30,6,5,2,1:31.279,1:28.954,1:29.711
1097,69,23,7,7,3,1:30.595,1:30.299,1:29.989
1098,69,15,7,8,4,1:30.420,1:30.204,1:30.039
1099,69,4,4,1,5,1:30.976,1:30.357,1:30.371
1100,69,21,4,2,6,1:31.696,1:30.306,1:30.599
1101,69,18,11,12,7,1:30.847,1:30.268,1:30.992
1102,69,22,11,11,8,1:31.972,1:30.598,1:31.478
1103,69,2,2,16,9,1:31.811,1:30.470,1:31.513
1104,69,3,3,10,10,1:30.585,1:30.321,1:31.856
1105,69,8,1,3,11,1:32.080,1:30.827,\N
1106,69,9,2,17,12,1:31.204,1:31.094,\N
1107,69,37,1,4,13,1:31.581,1:31.254,\N
1108,69,17,3,9,14,1:31.647,1:31.276,\N
1109,69,24,5,20,15,1:31.741,1:31.943,\N
1110,69,27,14,19,16,1:32.221,1:33.750,\N
1111,69,14,9,14,17,1:32.252,\N,\N
1112,69,38,9,15,18,1:32.402,\N,\N
1113,69,26,5,21,19,1:32.867,\N,\N
1114,69,11,8,22,20,1:33.666,\N,\N
1115,69,33,14,18,21,1:33.709,\N,\N
1116,69,29,8,23,22,\N,\N,\N
1117,70,13,6,6,1,1:10.643,1:10.775,1:10.680
1118,70,8,1,3,2,1:12.035,1:11.386,1:11.299
1119,70,15,7,8,3,1:11.885,1:11.343,1:11.328
1120,70,4,4,1,4,1:11.791,1:11.148,1:11.567
1121,70,22,11,11,5,1:12.017,1:11.578,1:11.619
1122,70,21,4,2,6,1:12.042,1:11.461,1:11.629
1123,70,23,7,7,7,1:11.713,1:11.550,1:11.695
1124,70,2,2,16,8,1:12.307,1:11.648,1:11.882
1125,70,9,2,17,9,1:12.040,1:11.589,1:12.131
1126,70,30,6,5,10,1:11.565,1:10.313,\N
1127,70,17,3,9,11,1:11.973,1:11.650,\N
1128,70,37,1,4,12,1:11.825,1:11.658,\N
1129,70,3,3,10,13,1:11.974,1:11.679,\N
1130,70,18,11,12,14,1:12.085,1:11.742,\N
1131,70,38,9,15,15,1:12.530,1:12.591,\N
1132,70,24,5,20,16,1:12.855,1:12.861,\N
1133,70,26,5,21,17,1:12.856,\N,\N
1134,70,27,14,19,18,1:13.138,\N,\N
1135,70,14,9,14,19,1:13.249,\N,\N
1136,70,11,8,22,20,1:13.269,\N,\N
1137,70,29,8,23,21,1:13.357,\N,\N
1138,70,33,14,18,22,\N,\N,\N
1139,77,2,3,8,1,1:30.081,\N,\N
1140,77,8,1,9,2,1:30.197,\N,\N
1141,77,17,3,7,3,1:30.368,\N,\N
1142,77,15,7,16,4,1:30.700,\N,\N
1143,77,31,1,10,5,1:30.890,\N,\N
1144,77,4,4,5,6,1:31.056,\N,\N
1145,77,22,6,2,7,1:31.249,\N,\N
1146,77,23,7,17,8,1:31.392,\N,\N
1147,77,21,4,6,9,1:31.566,\N,\N
1148,77,30,6,1,10,1:31.585,\N,\N
1149,77,13,15,12,11,1:32.205,\N,\N
1150,77,14,9,14,12,1:32.553,\N,\N
1151,77,18,16,3,13,1:32.594,\N,\N
1152,77,24,9,15,14,1:32.642,\N,\N
1153,77,35,15,11,15,1:32.891,\N,\N
1154,77,11,16,4,16,1:32.926,\N,\N
1155,77,33,17,18,17,1:35.047,\N,\N
1156,77,40,18,20,18,1:35.954,\N,\N
1157,77,39,17,19,19,1:36.192,\N,\N
1158,77,27,18,21,20,1:36.239,\N,\N
1159,78,18,16,3,1,1:15.217,\N,\N
1160,78,30,6,1,2,1:15.475,\N,\N
1161,78,4,4,5,3,1:15.561,\N,\N
1162,78,21,4,6,4,1:15.577,\N,\N
1163,78,31,1,10,5,1:15.669,\N,\N
1164,78,11,16,4,6,1:15.729,\N,\N
1165,78,8,1,9,7,1:15.923,\N,\N
1166,78,35,15,11,8,1:16.116,\N,\N
1167,78,15,7,16,9,1:16.201,\N,\N
1168,78,23,7,17,10,1:16.362,\N,\N
1169,78,13,15,12,11,1:16.661,\N,\N
1170,78,14,9,14,12,1:16.890,\N,\N
1171,78,2,3,8,13,1:17.081,\N,\N
1172,78,17,3,7,14,1:17.749,\N,\N
1173,78,27,18,21,15,1:18.214,\N,\N
1174,78,32,9,15,16,1:18.249,\N,\N
1175,78,39,17,19,17,1:18.664,\N,\N
1176,78,33,17,18,18,1:19.034,\N,\N
1177,78,40,18,20,19,1:19.574,\N,\N
1178,78,22,6,2,20,\N,\N,\N
1179,79,15,7,16,1,1:10.625,\N,\N
1180,79,8,1,9,2,1:10.694,\N,\N
1181,79,18,16,3,3,1:11.277,\N,\N
1182,79,21,4,6,4,1:11.290,\N,\N
1183,79,30,6,1,5,1:11.369,\N,\N
1184,79,4,4,5,6,1:11.380,\N,\N
1185,79,22,6,2,7,1:11.431,\N,\N
1186,79,11,16,4,8,1:11.497,\N,\N
1187,79,17,3,7,9,1:11.527,\N,\N
1188,79,13,15,12,10,1:11.555,\N,\N
1189,79,31,1,10,11,1:11.681,\N,\N
1190,79,35,15,11,12,1:11.691,\N,\N
1191,79,41,7,17,13,1:11.754,\N,\N
1192,79,32,9,15,14,1:12.132,\N,\N
1193,79,2,3,8,15,1:12.430,\N,\N
1194,79,14,9,14,16,1:12.682,\N,\N
1195,79,33,17,18,17,1:13.462,\N,\N
1196,79,27,18,21,18,1:13.632,\N,\N
1197,79,39,17,19,19,1:13.776,\N,\N
1198,79,40,18,20,20,1:14.494,\N,\N
1199,80,4,4,5,1,1:14.412,\N,\N
1200,80,15,7,16,2,1:14.521,\N,\N
1201,80,8,1,9,3,1:14.559,\N,\N
1202,80,30,6,1,4,1:14.572,\N,\N
1203,80,11,16,4,5,1:14.655,\N,\N
1204,80,22,6,2,6,1:14.832,\N,\N
1205,80,21,4,6,7,1:14.887,\N,\N
1206,80,18,16,3,8,1:15.051,\N,\N
1207,80,31,1,10,9,1:15.406,\N,\N
1208,80,13,15,12,10,1:15.566,\N,\N
1209,80,35,15,11,11,1:15.699,\N,\N
1210,80,23,7,17,12,1:15.771,\N,\N
1211,80,17,3,7,13,1:15.885,\N,\N
1212,80,2,3,8,14,1:16.207,\N,\N
1213,80,14,9,14,15,1:16.434,\N,\N
1214,80,32,9,15,16,1:16.547,\N,\N
1215,80,39,17,19,17,1:17.857,\N,\N
1216,80,40,18,20,18,1:17.960,\N,\N
1217,80,33,17,18,19,1:18.047,\N,\N
1218,80,27,18,21,20,1:18.335,\N,\N
1219,81,4,4,5,1,1:19.905,\N,\N
1220,81,8,1,9,2,1:19.932,\N,\N
1221,81,18,16,3,3,1:20.207,\N,\N
1222,81,31,1,10,4,1:20.382,\N,\N
1223,81,15,7,16,5,1:20.459,\N,\N
1224,81,22,6,2,6,1:20.906,\N,\N
1225,81,21,4,6,7,1:21.010,\N,\N
1226,81,11,16,4,8,1:21.114,\N,\N
1227,81,23,7,17,9,1:21.191,\N,\N
1228,81,30,6,1,10,1:21.275,\N,\N
1229,81,35,15,11,11,1:21.352,\N,\N
1230,81,17,3,7,12,1:21.997,\N,\N
1231,81,14,9,14,13,1:22.108,\N,\N
1232,81,2,3,8,14,1:22.117,\N,\N
1233,81,32,9,15,15,1:22.207,\N,\N
1234,81,13,15,12,16,1:22.495,\N,\N
1235,81,39,17,19,17,1:23.583,\N,\N
1236,81,27,18,21,18,1:24.576,\N,\N
1237,81,40,18,20,19,1:25.566,\N,\N
1238,81,33,17,18,20,\N,\N,\N
1239,82,8,1,9,1,1:14.320,\N,\N
1240,82,18,16,3,2,1:14.759,\N,\N
1241,82,4,4,5,3,1:14.904,\N,\N
1242,82,21,4,6,4,1:14.927,\N,\N
1243,82,30,6,1,5,1:15.006,\N,\N
1244,82,17,3,7,6,1:15.070,\N,\N
1245,82,2,3,8,7,1:15.403,\N,\N
1246,82,11,16,4,8,1:15.501,\N,\N
1247,82,15,7,16,9,1:15.532,\N,\N
1248,82,32,9,15,10,1:15.635,\N,\N
1249,82,14,9,14,11,1:15.679,\N,\N
1250,82,23,7,17,12,1:15.689,\N,\N
1251,82,13,15,12,13,1:16.009,\N,\N
1252,82,35,15,11,14,1:16.012,\N,\N
1253,82,22,6,2,15,1:16.230,\N,\N
1254,82,27,18,21,16,1:17.519,\N,\N
1255,82,38,18,20,17,1:18.313,\N,\N
1256,82,33,17,18,18,1:18.599,\N,\N
1257,82,31,1,10,19,\N,\N,\N
1258,82,39,17,19,20,\N,\N,\N
1259,83,30,6,1,1,1:19.882,\N,\N
1260,83,31,1,10,2,1:20.779,\N,\N
1261,83,15,7,16,3,1:20.839,\N,\N
1262,83,8,1,9,4,1:20.891,\N,\N
1263,83,23,7,17,5,1:20.964,\N,\N
1264,83,4,4,5,6,1:21.141,\N,\N
1265,83,22,6,2,7,1:21.158,\N,\N
1266,83,18,16,3,8,1:21.302,\N,\N
1267,83,21,4,6,9,1:21.333,\N,\N
1268,83,11,16,4,10,1:21.787,\N,\N
1269,83,32,9,15,11,1:21.937,\N,\N
1270,83,2,3,8,12,1:22.086,\N,\N
1271,83,14,9,14,13,1:22.279,\N,\N
1272,83,13,15,12,14,1:22.565,\N,\N
1273,83,35,15,11,15,1:22.866,\N,\N
1274,83,17,3,7,16,1:23.495,\N,\N
1275,83,27,18,21,17,1:24.443,\N,\N
1276,83,39,17,19,18,1:25.057,\N,\N
1277,83,38,18,20,19,1:25.484,\N,\N
1278,83,33,17,18,20,\N,\N,\N
1279,84,8,1,9,1,1:26.797,\N,\N
1280,84,21,4,6,2,1:27.039,\N,\N
1281,84,4,4,5,3,1:27.050,\N,\N
1282,84,31,1,10,4,1:27.352,\N,\N
1283,84,15,7,16,5,1:27.501,\N,\N
1284,84,2,3,8,6,1:27.929,\N,\N
1285,84,17,3,7,7,1:27.944,\N,\N
1286,84,13,15,12,8,1:28.419,\N,\N
1287,84,23,7,17,9,1:28.594,\N,\N
1288,84,32,9,15,10,1:28.963,\N,\N
1289,84,22,6,2,11,1:29.369,\N,\N
1290,84,14,9,14,12,1:29.764,\N,\N
1291,84,18,16,3,13,1:30.063,\N,\N
1292,84,11,16,4,14,1:30.175,\N,\N
1293,84,33,17,18,15,1:30.710,\N,\N
1294,84,27,18,21,16,1:32.186,\N,\N
1295,84,38,18,20,17,\N,\N,\N
1296,84,35,15,11,18,\N,\N,\N
1297,84,39,17,19,19,\N,\N,\N
1298,84,30,6,1,20,\N,\N,\N
1299,85,8,1,9,1,1:20.878,\N,\N
1300,85,31,1,10,2,1:21.054,\N,\N
1301,85,4,4,5,3,1:21.319,\N,\N
1302,85,18,16,3,4,1:21.369,\N,\N
1303,85,11,16,4,5,1:21.477,\N,\N
1304,85,15,7,16,6,1:21.640,\N,\N
1305,85,30,6,1,7,1:21.721,\N,\N
1306,85,22,6,2,8,1:21.962,\N,\N
1307,85,21,4,6,9,1:22.068,\N,\N
1308,85,23,7,17,10,1:22.266,\N,\N
1309,85,14,9,14,11,1:22.304,\N,\N
1310,85,35,15,11,12,1:22.356,\N,\N
1311,85,32,9,15,13,1:22.532,\N,\N
1312,85,17,3,7,14,1:22.560,\N,\N
1313,85,13,15,12,15,1:23.060,\N,\N
1314,85,42,3,8,16,1:23.291,\N,\N
1315,85,33,17,18,17,1:24.666,\N,\N
1316,85,38,18,20,18,1:24.904,\N,\N
1317,85,39,17,19,19,1:25.859,\N,\N
1318,85,27,18,21,20,1:26.964,\N,\N
1319,86,31,1,10,1,1:46.391,\N,\N
1320,86,8,1,9,2,1:46.440,\N,\N
1321,86,21,4,6,3,1:46.497,\N,\N
1322,86,15,7,16,4,1:46.596,\N,\N
1323,86,4,4,5,5,1:46.760,\N,\N
1324,86,23,7,17,6,1:47.401,\N,\N
1325,86,30,6,1,7,1:47.476,\N,\N
1326,86,13,15,12,8,1:47.867,\N,\N
1327,86,18,16,3,9,1:47.978,\N,\N
1328,86,17,3,7,10,1:48.071,\N,\N
1329,86,11,16,4,11,1:48.353,\N,\N
1330,86,14,9,14,12,1:48.508,\N,\N
1331,86,22,6,2,13,1:48.550,\N,\N
1332,86,35,15,11,14,1:48.889,\N,\N
1333,86,42,3,8,15,1:48.898,\N,\N
1334,86,32,9,15,16,1:48.994,\N,\N
1335,86,38,18,20,17,1:49.779,\N,\N
1336,86,27,18,21,18,1:49.842,\N,\N
1337,86,33,17,18,19,1:51.498,\N,\N
1338,86,39,17,19,20,1:51.675,\N,\N
1339,87,4,4,5,1,1:11.988,\N,\N
1340,87,31,1,10,2,1:12.145,\N,\N
1341,87,21,4,6,3,1:12.558,\N,\N
1342,87,18,16,3,4,1:12.696,\N,\N
1343,87,8,1,9,5,1:12.781,\N,\N
1344,87,32,9,15,6,1:12.889,\N,\N
1345,87,30,6,1,7,1:12.976,\N,\N
1346,87,15,7,16,8,1:13.041,\N,\N
1347,87,13,15,12,9,1:13.151,\N,\N
1348,87,22,6,2,10,1:13.183,\N,\N
1349,87,23,7,17,11,1:13.285,\N,\N
1350,87,35,15,11,12,1:13.372,\N,\N
1351,87,33,17,18,13,1:13.387,\N,\N
1352,87,17,3,7,14,1:13.538,\N,\N
1353,87,42,3,8,15,1:13.581,\N,\N
1354,87,14,9,14,16,1:13.844,\N,\N
1355,87,39,17,19,17,1:14.520,\N,\N
1356,87,27,18,21,18,1:14.763,\N,\N
1357,87,11,16,4,19,\N,\N,\N
1358,87,38,18,20,20,\N,\N,\N
1359,88,23,7,17,1,1:46.106,\N,\N
1360,88,18,16,3,2,1:46.141,\N,\N
1361,88,21,4,6,3,1:46.276,\N,\N
1362,88,32,9,15,4,1:46.464,\N,\N
1363,88,11,16,4,5,1:46.841,\N,\N
1364,88,14,9,14,6,1:46.892,\N,\N
1365,88,17,3,7,7,1:47.233,\N,\N
1366,88,35,15,11,8,1:47.440,\N,\N
1367,88,22,6,2,9,1:48.248,\N,\N
1368,88,13,15,12,10,1:48.278,\N,\N
1369,88,39,17,19,11,1:48.718,\N,\N
1370,88,42,3,8,12,1:48.898,\N,\N
1371,88,27,18,21,13,1:50.843,\N,\N
1372,88,30,6,1,14,1:52.676,\N,\N
1373,88,38,18,20,15,1:52.894,\N,\N
1374,88,4,4,5,16,1:54.667,\N,\N
1375,88,8,1,9,17,2:02.309,\N,\N
1376,88,31,1,10,18,\N,\N,\N
1377,88,15,7,16,19,\N,\N,\N
1378,88,33,17,18,20,\N,\N,\N
1379,89,4,4,5,1,1:34.080,\N,\N
1380,89,21,4,6,2,1:34.401,\N,\N
1381,89,8,1,9,3,1:34.488,\N,\N
1382,89,18,16,3,4,1:34.801,\N,\N
1383,89,31,1,10,5,1:35.188,\N,\N
1384,89,30,6,1,6,1:35.301,\N,\N
1385,89,14,9,14,7,1:35.428,\N,\N
1386,89,22,6,2,8,1:35.610,\N,\N
1387,89,23,7,17,9,1:35.723,\N,\N
1388,89,17,3,7,10,1:35.739,\N,\N
1389,89,13,15,12,11,1:35.898,\N,\N
1390,89,15,7,16,12,1:36.044,\N,\N
1391,89,42,3,8,13,1:36.445,\N,\N
1392,89,32,9,15,14,1:36.472,\N,\N
1393,89,39,17,19,15,1:36.707,\N,\N
1394,89,35,15,11,16,1:36.788,\N,\N
1395,89,11,16,4,17,1:37.083,\N,\N
1396,89,27,18,21,18,1:39.105,\N,\N
1397,89,33,17,18,19,1:39.233,\N,\N
1398,89,38,18,20,20,1:39.460,\N,\N
1399,104,22,6,2,1,1:20.089,\N,\N
1400,104,31,3,3,2,1:20.620,\N,\N
1401,104,30,6,1,3,1:20.637,\N,\N
1402,104,4,4,8,4,1:20.645,\N,\N
1403,104,11,16,10,5,1:20.715,\N,\N
1404,104,18,16,9,6,1:20.786,\N,\N
1405,104,8,1,6,7,1:20.877,\N,\N
1406,104,42,3,4,8,1:20.888,\N,\N
1407,104,15,4,7,9,1:21.027,\N,\N
1408,104,14,1,5,10,1:21.049,\N,\N
1409,104,41,7,16,11,1:21.520,\N,\N
1410,104,17,19,14,12,1:21.602,\N,\N
1411,104,44,7,17,13,1:21.841,\N,\N
1412,104,32,19,15,14,1:21.989,\N,\N
1413,104,21,15,11,15,1:22.239,\N,\N
1414,104,13,15,12,16,1:22.287,\N,\N
1415,104,2,17,18,17,1:22.301,\N,\N
1416,104,45,17,19,18,1:23.239,\N,\N
1417,104,47,18,20,19,1:24.808,\N,\N
1418,104,46,18,21,20,1:24.910,\N,\N
1419,109,4,4,8,1,1:37.044,\N,\N
1420,109,15,4,7,2,1:37.217,\N,\N
1421,109,30,6,1,3,1:37.393,\N,\N
1422,109,14,1,5,4,1:37.454,\N,\N
1423,109,22,6,2,5,1:37.579,\N,\N
1424,109,2,15,9,6,1:37.766,\N,\N
1425,109,8,1,6,7,1:37.858,\N,\N
1426,109,31,3,3,8,1:37.974,\N,\N
1427,109,18,16,17,9,1:38.073,\N,\N
1428,109,44,7,20,10,1:38.094,\N,\N
1429,109,43,7,21,11,1:38.097,\N,\N
1430,109,35,16,16,12,1:38.289,\N,\N
1431,109,49,15,10,13,1:38.291,\N,\N
1432,109,21,17,11,14,1:38.416,\N,\N
1433,109,42,19,15,15,1:38.516,\N,\N
1434,109,17,19,14,16,1:38.624,\N,\N
1435,109,23,3,4,17,1:38.789,\N,\N
1436,109,50,18,19,18,1:40.417,\N,\N
1437,109,51,18,18,19,1:40.599,\N,\N
1438,109,52,17,12,20,1:40.910,\N,\N
1439,125,30,6,1,1,1:35.266,\N,\N
1440,125,31,3,6,2,1:35.497,\N,\N
1441,125,22,6,2,3,1:35.891,\N,\N
1442,125,23,3,3,4,1:36.028,\N,\N
1443,125,8,1,4,5,1:36.468,\N,\N
1444,125,14,1,3,6,1:36.477,\N,\N
1445,125,2,15,7,7,1:37.199,\N,\N
1446,125,18,4,15,8,1:37.245,\N,\N
1447,125,21,17,9,9,1:37.536,\N,\N
1448,125,63,7,24,10,1:37.694,\N,\N
1449,125,49,21,20,11,1:37.919,\N,\N
1450,125,15,4,14,12,1:37.920,\N,\N
1451,125,35,16,11,13,1:38.039,\N,\N
1452,125,13,15,8,14,1:38.057,\N,\N
1453,125,11,17,10,15,1:38.141,\N,\N
1454,125,59,21,21,16,1:38.284,\N,\N
1455,125,37,19,17,17,1:38.374,\N,\N
1456,125,44,16,12,18,1:38.390,\N,\N
1457,125,66,7,25,19,1:38.959,\N,\N
1458,125,56,19,16,20,1:39.121,\N,\N
1459,125,17,18,23,21,1:39.454,\N,\N
1460,125,62,18,22,22,1:40.158,\N,\N
1461,140,30,6,1,1,1:31.317,\N,\N
1462,140,22,6,2,2,1:31.749,\N,\N
1463,140,14,1,3,3,1:32.088,\N,\N
1464,140,8,1,4,4,1:32.197,\N,\N
1465,140,23,3,5,5,1:32.444,\N,\N
1466,140,31,3,6,6,1:32.507,\N,\N
1467,140,11,17,10,7,1:33.090,\N,\N
1468,140,21,17,9,8,1:33.276,\N,\N
1469,140,35,16,11,9,1:33.349,\N,\N
1470,140,18,4,15,10,1:33.429,\N,\N
1471,140,15,4,14,11,1:33.547,\N,\N
1472,140,2,15,7,12,1:33.553,\N,\N
1473,140,63,7,24,13,1:33.742,\N,\N
1474,140,56,19,16,14,1:33.915,\N,\N
1475,140,13,15,8,15,1:33.979,\N,\N
1476,140,44,16,12,16,1:34.192,\N,\N
1477,140,37,19,17,17,1:34.227,\N,\N
1478,140,66,7,25,18,1:35.191,\N,\N
1479,140,17,18,23,19,1:35.958,\N,\N
1480,140,62,18,22,20,1:36.267,\N,\N
1481,156,30,6,1,1,1:11.708,\N,\N
1482,156,23,3,5,2,1:11.986,\N,\N
1483,156,31,3,6,3,1:12.252,\N,\N
1484,156,57,1,3,4,1:12.309,\N,\N
1485,156,22,6,2,5,1:12.327,\N,\N
1486,156,2,15,16,6,1:12.434,\N,\N
1487,156,14,1,4,7,1:12.500,\N,\N
1488,156,15,17,11,8,1:12.605,\N,\N
1489,156,55,17,12,9,1:12.607,\N,\N
1490,156,18,22,8,10,1:12.805,\N,\N
1491,156,8,15,17,11,1:12.881,\N,\N
1492,156,21,22,7,12,1:12.942,\N,\N
1493,156,44,16,9,13,1:13.122,\N,\N
1494,156,56,19,18,14,1:13.189,\N,\N
1495,156,49,20,22,15,1:13.281,\N,\N
1496,156,37,19,19,16,1:13.679,\N,\N
1497,156,4,18,21,17,1:13.991,\N,\N
1498,156,35,16,10,18,1:14.012,\N,\N
1499,156,59,21,15,19,1:14.129,\N,\N
1500,156,50,21,14,20,1:14.138,\N,\N
1501,156,61,20,23,21,1:14.185,\N,\N
1502,156,62,18,20,22,1:15.247,\N,\N
1503,158,57,1,1,1,1:30.556,\N,\N
1504,158,14,1,2,2,1:30.910,\N,\N
1505,158,30,6,3,3,1:31.075,\N,\N
1506,158,22,6,4,4,1:31.102,\N,\N
1507,158,49,17,5,5,1:31.359,\N,\N
1508,158,15,17,6,6,1:31.504,\N,\N
1509,158,56,19,7,7,1:31.514,\N,\N
1510,158,35,16,22,8,1:31.968,\N,\N
1511,158,21,22,11,9,1:31.992,\N,\N
1512,158,63,15,17,10,1:32.018,\N,\N
1513,158,23,3,9,11,1:32.220,\N,\N
1514,158,37,21,18,12,1:32.323,\N,\N
1515,158,50,21,19,13,1:32.477,\N,\N
1516,158,25,22,12,14,1:32.775,\N,\N
1517,158,2,20,15,15,1:33.024,\N,\N
1518,158,41,16,23,16,1:33.117,\N,\N
1519,158,55,20,14,17,1:33.197,\N,\N
1520,158,48,18,20,18,1:33.261,\N,\N
1521,158,64,15,16,19,1:33.378,\N,\N
1522,158,65,19,8,20,1:33.638,\N,\N
1523,158,18,3,10,21,1:33.828,\N,\N
1524,158,60,18,21,22,1:34.705,\N,\N
1525,160,57,1,1,1,1:24.714,\N,\N
1526,160,30,6,3,2,1:24.805,\N,\N
1527,160,14,1,2,3,1:25.014,\N,\N
1528,160,22,6,4,4,1:25.871,\N,\N
1529,160,23,3,9,5,1:25.871,\N,\N
1530,160,49,17,5,6,1:25.892,\N,\N
1531,160,56,19,7,7,1:25.929,\N,\N
1532,160,15,17,6,8,1:26.002,\N,\N
1533,160,35,16,22,9,1:26.124,\N,\N
1534,160,64,15,16,10,1:26.238,\N,\N
1535,160,25,22,12,11,1:26.281,\N,\N
1536,160,63,15,17,12,1:26.336,\N,\N
1537,160,37,21,18,13,1:26.349,\N,\N
1538,160,41,16,23,14,1:26.814,\N,\N
1539,160,55,20,14,15,1:26.824,\N,\N
1540,160,50,21,19,16,1:26.845,\N,\N
1541,160,65,19,8,17,1:27.051,\N,\N
1542,160,18,3,10,18,1:27.135,\N,\N
1543,160,21,22,11,19,1:27.253,\N,\N
1544,160,60,18,21,20,1:28.161,\N,\N
1545,160,48,18,20,21,1:28.333,\N,\N
1546,160,2,20,15,22,1:28.361,\N,\N
1547,161,22,6,4,1,1:25.703,\N,\N
1548,161,49,17,5,2,1:25.706,\N,\N
1549,161,57,1,1,3,1:25.741,\N,\N
1550,161,14,1,2,4,1:26.088,\N,\N
1551,161,30,6,3,5,1:26.161,\N,\N
1552,161,18,3,10,6,1:26.733,\N,\N
1553,161,23,3,9,7,1:26.786,\N,\N
1554,161,50,21,19,8,1:26.793,\N,\N
1555,161,56,19,7,9,1:26.818,\N,\N
1556,161,35,16,22,10,1:27.025,\N,\N
